1001	0.1736
1091	0.2674
1181	0.1941
1271	0.2494
1361	0.2187
1451	0.2659
1541	0.2609
1631	0.305
1721	0.3498
1811	0.3168
1901	0.2153
1991	0.2512
2081	0.3169
2171	0.2958
2261	0.2054
2351	0.3111
2441	0.2166
2531	0.2442
2621	0.2076
2711	0.2605
2801	0.2602
2891	0.215
2981	0.3396
3071	0.2163
3161	0.2872
3251	0.2537
3341	0.2402
3431	0.2291
3521	0.1958
3611	0.3061
3701	0.178
3791	0.2623
3881	0.2177
3971	0.2171
4061	0.2183
4151	0.2425
4241	0.2872
4331	0.229
4421	0.2087
4511	0.2539
4601	0.2096
4691	0.3111
4781	0.2498
4871	0.2064
4961	0.2329
5051	0.2334
5141	0.2671
5231	0.3039
5321	0.1911
5411	0.3809
5501	0.1988
5591	0.2809
5681	0.1651
5771	0.1654
5861	0.3428
5951	0.3945
6041	0.186
6131	0.3447
6221	0.1994
6311	0.3527
6401	0.2696
6491	0.3104
6581	0.1798
6671	0.1848
6761	0.1942
6851	0.2384
6941	0.1923
7031	0.1701
7121	0.1894
7211	0.2585
7301	0.4287
7391	0.1987
7481	0.206
7571	0.2555
7661	0.2161
7751	0.2312
7841	0.2226
7931	0.3011
8021	0.2038
8111	0.2472
8201	0.2594
8291	0.223
8381	0.1972
8471	0.2794
8561	0.2076
8651	0.2172
8741	0.304
8831	0.1968
8921	0.2837
9011	0.2582
9101	0.243
9191	0.3034
9281	0.2138
9371	0.2744
9461	0.1811
9551	0.247
9641	0.2706
9731	0.2016
9821	0.2889
9911	0.2303
10001	0.3176
10091	0.2021
10181	0.1752
10271	0.2952
10361	0.3979
10451	0.279
10541	0.2041
10631	0.2642
10721	0.2423
10811	0.2192
10901	0.2673
10991	0.2298
11081	0.1896
11171	0.2732
11261	0.1844
11351	0.2568
11441	0.2066
11531	0.1999
11621	0.2705
11711	0.1803
11801	0.1782
11891	0.223
11981	0.4572
12071	0.2615
12161	0.2837
12251	0.2245
12341	0.2057
12431	0.2644
12521	0.2207
12611	0.2043
12701	0.2598
12791	0.1888
12881	0.2321
12971	0.2319
13061	0.1929
13151	0.2345
13241	0.2382
13331	0.219
13421	0.2785
13511	0.2137
13601	0.229
13691	0.2568
13781	0.2808
13871	0.2524
13961	0.1551
14051	0.156
14141	0.3101
14231	0.1819
14321	0.2417
14411	0.2921
14501	0.2336
14591	0.3169
14681	0.3067
14771	0.1695
14861	0.1566
14951	0.2304
15041	0.2384
15131	0.2456
15221	0.1985
15311	0.216
15401	0.2278
15491	0.2728
15581	0.2278
15671	0.2907
15761	0.3457
15851	0.2401
15941	0.307
16031	0.2052
16121	0.1534
16211	0.3127
16301	0.3273
16391	0.2329
16481	0.2396
16571	0.2058
16661	0.2591
16751	0.2609
16841	0.4027
16931	0.2028
17021	0.1681
17111	0.2752
17201	0.2311
17291	0.2804
17381	0.3206
17471	0.2068
17561	0.258
17651	0.2402
17741	0.2242
17831	0.1821
17921	0.2714
18011	0.2434
18101	0.2856
18191	0.1723
18281	0.3209
18371	0.2965
18461	0.1708
18551	0.1584
18641	0.2812
18731	0.2642
18821	0.2622
18911	0.2068
19001	0.2722
19091	0.1855
19181	0.193
19271	0.3631
19361	0.1915
19451	0.2971
19541	0.2147
19631	0.165
19721	0.2527
19811	0.2354
19901	0.3301
19991	0.1786
20081	0.3462
20171	0.3141
20261	0.29
20351	0.2196
20441	0.1852
20531	0.1803
20621	0.246
