10001	1.662
10091	1.289
10181	1.066
10271	1.442
10361	1.379
10451	1.111
10541	1.526
10631	2.132
10721	2.256
10811	1.809
10901	2.582
10991	2.016
11081	1.652
11171	2.02
11261	1.662
11351	0.9691
11441	1.646
11531	1.323
11621	1.356
11711	2.193
11801	1.216
11891	1.685
11981	1.508
12071	1.523
12161	1.816
12251	1.66
12341	1.801
12431	1.415
12521	1.414
12611	2.199
12701	1.468
12791	1.486
12881	1.324
12971	2.068
13061	1.552
13151	1.168
13241	1.485
13331	1.211
13421	1.651
13511	1.383
13601	1.624
13691	1.602
13781	1.833
13871	1.692
13961	1.536
14051	1.318
14141	2.262
14231	1.627
14321	1.279
14411	1.345
14501	1.901
14591	2.48
14681	1.402
14771	1.866
14861	1.729
14951	1.691
15041	1.861
15131	1.512
15221	1.178
15311	1.248
15401	2.044
15491	1.722
15581	1.074
15671	1.934
15761	1.985
15851	1.484
15941	1.625
16031	1.38
16121	1.901
16211	0.8604
16301	1.163
16391	1.791
16481	1.657
16571	1.25
16661	1.414
16751	1.606
16841	1.512
16931	1.828
17021	1.895
17111	1.516
17201	1.375
17291	1.222
17381	1.411
17471	1.386
17561	1.344
17651	1.726
17741	1.65
17831	1.271
17921	1.45
18011	1.245
18101	1.427
18191	1.9
18281	1.185
18371	1.362
18461	1.581
18551	2.255
18641	1.734
18731	1.367
18821	0.6552
18911	1.107
19001	1.748
19091	1.564
19181	2.615
19271	1.821
19361	1.161
19451	1.488
19541	1.539
19631	1.539
19721	1.412
19811	1.721
19901	2.005
19991	1.418
20081	1.103
20171	1.469
20261	1.697
20351	2.043
20441	1.541
20531	1.538
20621	1.758
20711	2.107
20801	1.461
20891	1.137
20981	1.679
21071	1.606
21161	1.278
21251	1.667
21341	1.536
21431	1.01
21521	2.16
21611	1.729
21701	1.499
21791	1.434
21881	1.693
21971	1.547
22061	1.642
22151	1.519
22241	1.61
22331	1.286
22421	1.709
22511	2.064
22601	0.9615
22691	1.219
22781	1.758
22871	1.749
22961	1.351
23051	1.798
23141	1.274
23231	1.438
23321	1.335
23411	1.924
23501	1.383
23591	1.38
23681	1.43
23771	1.777
23861	1.697
23951	1.559
24041	1.595
24131	1.22
24221	1.942
24311	1.367
24401	1.489
24491	1.572
24581	1.584
24671	1.456
24761	2.14
24851	1.631
24941	1.565
25031	1.336
25121	1.001
25211	1.843
25301	1.351
25391	1.08
25481	2.27
25571	1.88
25661	1.453
25751	1.805
25841	1.276
25931	2.339
26021	1.352
26111	1.915
26201	1.15
26291	1.006
26381	1.377
26471	1.432
26561	1.906
26651	0.7508
26741	1.572
26831	1.506
26921	1.706
27011	1.782
27101	2.428
27191	1.74
27281	1.431
27371	1.349
27461	1.62
27551	1.709
27641	1.47
27731	1.192
27821	1.247
27911	1.784
28001	1.248
28091	1.229
28181	1.88
28271	1.401
28361	2.265
28451	1.386
28541	1.779
28631	1.717
28721	1.705
28811	1.41
28901	1.562
28991	1.594
29081	1.71
29171	1.485
29261	1.253
29351	1.392
29441	2.583
29531	1.637
29621	1.472
29711	1.893
29801	1.392
29891	1.672
29981	1.452
30071	2.053
30161	1.816
30251	1.614
30341	1.577
30431	1.259
30521	1.457
30611	2.001
30701	1.52
30791	1.432
30881	1.584
30971	1.559
31061	3.279
31151	2.063
31241	1.634
31331	1.589
31421	1.113
31511	1.262
31601	1.404
31691	1.539
31781	1.818
31871	1.483
31961	1.599
32051	2.033
32141	1.772
32231	1.85
32321	2.069
32411	1.667
32501	1.273
32591	1.905
32681	1.927
32771	1.51
32861	1.619
32951	1.572
33041	1.473
33131	1.608
33221	1.757
33311	1.421
33401	1.337
33491	1.828
33581	2.613
33671	1.753
33761	1.644
33851	1.109
33941	1.504
34031	2.565
34121	1.875
34211	1.467
34301	1.684
34391	1.225
34481	1.752
34571	1.179
34661	1.496
34751	0.8423
34841	1.984
34931	1.622
35021	1.73
35111	1.886
35201	3.452
35291	1.462
35381	1.389
35471	1.124
35561	1.452
35651	1.484
35741	1.802
35831	1.281
35921	1.524
36011	1.54
36101	1.418
36191	1.668
36281	1.773
36371	1.618
36461	2.08
36551	1.405
36641	1.818
36731	1.438
36821	1.89
36911	1.83
37001	1.674
37091	1.466
37181	1.813
37271	1.903
37361	2.344
37451	1.611
37541	1.0
37631	2.176
37721	1.348
37811	1.314
37901	1.365
37991	1.252
38081	2.109
38171	1.037
38261	1.522
38351	1.814
38441	1.662
38531	1.32
38621	1.435
38711	1.431
38801	1.757
38891	2.018
38981	1.709
39071	1.322
39161	1.477
39251	1.146
39341	1.147
39431	1.64
39521	1.159
39611	1.848
39701	1.556
39791	1.468
39881	1.207
39971	1.406
40061	1.998
40151	1.379
40241	1.811
40331	1.45
40421	2.401
40511	1.515
40601	1.083
40691	1.555
40781	1.145
40871	1.609
40961	1.873
41051	1.302
41141	1.635
41231	1.238
41321	1.486
41411	2.276
41501	1.408
41591	1.93
41681	1.296
41771	1.573
41861	1.521
41951	1.422
42041	1.383
42131	1.749
42221	1.376
42311	1.526
42401	1.692
42491	1.206
42581	1.741
42671	1.628
42761	1.683
42851	2.026
42941	1.672
43031	1.586
43121	0.988
43211	1.247
43301	1.511
43391	1.361
43481	4.092
43571	1.538
43661	1.266
43751	1.915
43841	1.592
43931	2.294
44021	1.552
44111	1.197
44201	1.875
44291	1.347
44381	1.397
44471	1.857
44561	1.376
44651	1.638
44741	1.243
44831	1.242
44921	1.707
45011	1.163
45101	1.27
45191	1.393
45281	1.115
45371	1.682
45461	1.674
45551	1.441
45641	1.736
45731	1.682
45821	1.511
45911	1.699
46001	1.745
46091	1.35
46181	1.613
46271	1.65
46361	2.379
46451	1.693
46541	1.129
46631	1.872
46721	0.8423
46811	1.851
46901	1.516
46991	1.53
47081	1.415
47171	1.182
47261	1.77
47351	1.378
47441	1.423
47531	1.503
47621	1.203
47711	1.57
47801	1.384
47891	1.668
47981	1.291
48071	1.484
48161	1.849
48251	1.161
48341	1.45
48431	2.334
48521	1.399
48611	1.633
48701	1.526
48791	1.184
48881	1.571
48971	1.784
49061	1.371
49151	1.591
49241	1.683
49331	1.485
49421	1.605
49511	1.558
49601	1.632
49691	2.125
49781	1.45
49871	1.191
49961	1.295
50051	1.352
50141	1.592
50231	1.305
50321	2.032
50411	1.726
50501	1.565
50591	3.056
50681	1.42
50771	2.386
50861	1.691
50951	1.691
51041	1.892
51131	1.072
51221	2.029
51311	1.232
51401	2.061
51491	1.627
51581	1.37
51671	2.151
51761	1.141
51851	2.187
51941	1.719
52031	2.0
52121	1.641
52211	2.324
52301	1.234
52391	1.568
52481	2.315
52571	1.6
52661	1.954
52751	1.816
52841	1.617
52931	1.993
53021	1.055
53111	1.899
53201	1.76
53291	1.722
53381	1.585
53471	2.157
53561	1.593
53651	1.663
53741	1.496
53831	0.8314
53921	1.633
54011	1.411
54101	1.938
54191	1.163
54281	1.921
54371	1.367
54461	1.732
54551	1.72
54641	1.698
54731	1.807
54821	1.727
54911	1.244
55001	1.512
55091	1.341
55181	1.775
55271	1.691
55361	1.597
55451	2.029
55541	1.852
55631	1.733
55721	1.634
55811	1.358
55901	1.609
55991	1.816
56081	1.814
56171	1.481
56261	1.967
56351	1.763
56441	1.275
56531	1.236
56621	1.564
56711	2.234
56801	3.149
56891	1.304
56981	1.517
57071	1.677
57161	1.48
57251	1.608
57341	1.104
57431	1.961
57521	1.612
57611	1.652
57701	2.77
57791	1.454
57881	1.83
57971	1.193
58061	1.173
58151	1.278
58241	1.318
58331	1.672
58421	1.456
58511	1.899
58601	1.795
58691	1.92
58781	1.493
58871	1.558
58961	1.431
59051	1.793
59141	1.585
59231	1.58
59321	2.083
59411	1.374
59501	1.585
59591	2.025
59681	1.733
59771	0.9309
59861	1.626
59951	1.485
60041	1.178
60131	2.06
60221	2.482
60311	1.281
60401	1.775
60491	1.168
60581	2.019
60671	1.522
60761	1.293
60851	1.873
60941	2.067
61031	1.597
61121	1.777
61211	1.479
61301	1.382
61391	1.268
61481	1.899
61571	1.895
61661	1.732
61751	1.651
61841	1.786
61931	1.686
62021	1.637
62111	1.351
62201	1.414
62291	1.268
62381	1.294
62471	1.508
62561	1.848
62651	1.522
62741	1.429
62831	1.57
62921	1.604
63011	2.078
63101	1.363
63191	1.481
63281	1.926
63371	1.679
63461	1.229
63551	1.431
63641	1.174
63731	1.672
63821	1.874
63911	1.642
64001	1.522
64091	1.788
64181	1.512
64271	1.759
64361	1.393
64451	1.258
64541	2.226
64631	1.549
64721	1.01
64811	1.641
64901	2.008
64991	1.79
65081	1.218
65171	1.714
65261	1.699
65351	1.567
65441	1.357
65531	1.892
65621	1.803
65711	1.481
65801	1.955
65891	1.166
65981	0.9984
66071	1.539
66161	1.858
66251	1.241
66341	1.689
66431	1.662
66521	1.651
66611	1.44
66701	1.537
66791	1.721
66881	1.544
66971	1.519
67061	2.026
67151	0.9717
67241	1.485
67331	1.346
67421	1.866
67511	2.118
67601	1.149
67691	1.166
67781	1.338
67871	1.976
67961	1.553
68051	1.299
68141	2.629
68231	1.356
68321	1.317
68411	1.606
68501	1.443
68591	1.401
68681	1.576
68771	1.337
68861	1.858
68951	1.53
69041	1.742
69131	1.56
69221	1.834
69311	1.901
69401	1.505
69491	1.642
69581	1.323
69671	1.559
69761	1.524
69851	2.054
69941	1.346
70031	1.341
70121	1.655
70211	1.739
70301	1.641
70391	1.598
70481	1.416
70571	1.439
70661	1.371
70751	1.74
70841	1.945
70931	1.506
71021	1.833
71111	2.264
71201	1.751
71291	1.975
71381	2.09
71471	1.749
71561	1.705
71651	2.325
71741	1.289
71831	1.693
71921	2.247
72011	1.199
72101	1.296
72191	1.582
72281	1.688
72371	1.282
72461	1.959
72551	0.9328
72641	1.917
72731	2.1
72821	1.807
72911	1.754
73001	1.119
73091	1.509
73181	1.676
73271	1.465
73361	1.82
73451	1.739
73541	1.447
73631	2.355
73721	1.336
73811	1.29
73901	1.908
73991	2.361
74081	2.003
74171	2.466
74261	1.237
74351	1.237
74441	1.449
74531	1.195
74621	1.433
74711	1.374
74801	1.889
74891	1.575
74981	1.82
75071	1.685
75161	1.383
75251	1.316
75341	1.751
75431	2.332
75521	1.601
75611	1.515
75701	1.498
75791	1.735
75881	1.865
75971	1.486
76061	1.3
76151	1.418
76241	1.736
76331	1.182
76421	1.35
76511	1.394
76601	1.5
76691	1.05
76781	1.771
76871	1.644
76961	1.47
77051	1.186
77141	1.37
77231	1.711
77321	1.33
77411	1.524
77501	1.266
77591	1.668
77681	1.213
77771	1.262
77861	1.525
77951	1.237
78041	1.4
78131	1.758
78221	1.533
78311	1.675
78401	2.014
78491	1.412
78581	1.618
78671	1.89
78761	1.842
78851	1.796
78941	1.526
79031	2.318
79121	1.479
79211	1.654
79301	1.258
79391	2.096
79481	1.079
79571	1.415
79661	1.721
79751	1.494
79841	1.358
79931	1.602
80021	1.6
80111	1.518
80201	1.772
80291	1.169
80381	1.124
80471	1.731
80561	1.881
80651	1.847
80741	1.863
80831	1.687
80921	1.798
81011	1.599
81101	2.091
81191	1.901
81281	1.345
81371	1.42
81461	1.381
81551	1.65
