"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
"315" 6.67264629189697 6.46680102481189 6.5437559814501 6.34057164038713 6.36453005711519 6.48002223606048 6.45219315281208 6.372111495001 6.62561187376833 6.65658539637659 6.40574096466435 6.44651606770087 6.58383833603799 6.50032963810649 6.40485738127478 6.52289145422732 6.29849900484045 6.49006788966503 6.2979752124777 6.32562269083719 6.64579584257295 6.55147855078042 6.59970563067191 6.47392593688887 6.42464550256163 6.44941122199141 6.51688418385486 6.82127721700338 6.38872825234087 6.49443142361515 6.16056613341751 6.7131975521207 6.47371530270137 6.42382623544488 6.29822345517824 6.48154314907106 6.46518458455641 6.44495463222746 6.4471735971815 6.53023856600546 6.19464723663803 6.64066752317677 6.44790025681812 6.53500908205171 6.63236859116267 6.38874130711875 6.46796265085786 6.59318738657539 6.47899213471548 6.41560396452842 6.39509098524271 6.56266023161774 6.6034522277806 6.61259650367939 6.71380642613375 6.36253800346612 6.61109535507508 6.67417860919129 6.33728187120614 6.53560752870724
"316" 6.69166638320685 7.39644339195168 7.45466363705359 6.67406331481855 7.11618266722027 7.2854745558725 7.38532586765859 7.41939491838598 6.70002949581824 7.40992760316857 6.60828400589624 6.640429549539 6.93400310843141 7.01297288771153 7.44938476653078 7.07733394617816 6.8457566368115 6.98682639028278 7.13933887269493 7.46892836497242 6.41192273855879 7.34287243820186 6.99412037803688 7.08985787945538 7.34774361758513 6.99185509041382 7.44352787055866 7.07165103621963 7.25919301564782 6.78839041656173 6.72218833668236 7.20386193974626 7.14342352693222 6.84359404495434 7.21467128290792 7.0425142542648 6.7393165074944 6.95991599335698 6.93156137045112 7.00005581615084 6.91865558810639 7.36671358605861 6.67391634027345 6.75499048166275 6.7372084834976 7.33061679096082 7.16239535470723 6.9772598529147 6.7560525677276 6.77824946769029 7.30472499050772 7.21419272094116 6.59676076001565 7.52123002343751 7.33442865343647 7.32875836067709 7.1955717820803 6.68504862798916 7.29746007563838 6.80127911376633
"317" 9.49984405967451 9.7892902453284 9.48356750692446 9.10382297059401 9.68963624910198 9.91618171460012 9.74240037952446 9.40446578751717 9.11651351123238 9.77514513835834 9.14193681361388 9.69591925084633 9.51278089060273 9.5913691090109 9.58694622517628 9.48842020058348 9.46705524353468 9.72487911887833 9.97817553391159 9.92067194840871 9.58004456927109 9.71684459696278 9.68972302705031 9.46193700411875 9.74890577545139 9.50815133528935 9.68275777610462 9.63887905116645 9.80988475871913 9.38907260478327 9.52934339645172 9.4108186316994 9.3352787449047 9.7272965314331 9.60793777180862 9.61136588338635 9.31635752298871 9.58710455484099 8.93215573752638 9.47583120109488 9.29238204985105 9.23868857721934 9.11541750626551 9.1833011326727 9.29612726287811 9.33214306722201 9.74915702168841 9.89310771995024 9.77008266476499 9.12924394933214 9.62837060684162 9.72730883811457 9.34212337609794 9.95029616054066 10.0231276400926 9.60313253356867 9.68245036474627 9.42407875689177 9.03887063224377 9.518666449699
"318" 5.92454834054579 6.05717981382978 5.96310113283914 6.15568899677561 5.97919762945332 5.98777155425619 6.00475098787204 5.99230142872213 5.92996084709192 5.92033077562812 5.87321396968675 6.22745659496742 6.10889012512012 5.87929204407414 6.31373853792715 5.90620796637359 6.01462473831437 5.97551747839259 6.15793968210843 5.9287239136369 5.90741152013437 6.24682234554292 6.02941026895309 5.95560289225839 5.96505241577957 5.99028192079778 5.9359952338383 5.86717821231862 5.9856534222211 6.13964257481492 5.9200304940571 6.08127786460284 5.81439906681113 6.12191689794125 5.90675076099111 6.09696343067229 6.20027385942489 5.94811494134669 6.08191879592563 5.86017989414608 5.99296679097874 5.95448726546118 6.15678025374711 5.99905625258342 5.97063851540487 5.92087054799783 6.33984587409896 6.1803431528777 5.95686249186494 5.82346585570487 6.16735061277229 6.21739075298572 6.22893595839299 6.25008097929279 6.16334753920018 6.10783896157994 6.01023906502836 6.04330467090947 6.10649373066785 5.9981952991247
"319" 6.25230945319184 5.93565738277747 6.13118858940235 6.19834520403063 6.30361660086065 6.52731008742591 6.04728725008712 6.16680945135505 6.00385587713213 6.25694450574662 6.20707637499256 5.91175381278975 6.36491120012585 6.04893698193009 5.98125308589136 6.17824499873073 6.10140267660677 6.32930496026557 6.39113092074303 6.05305219643827 6.14840455247074 6.13134435326278 6.28425839045425 6.29793434415384 6.22534973783842 6.16945719082305 6.10774295207866 5.97202041505684 6.13850116690487 5.96611296654747 6.19399534663205 6.22239391124525 6.06727542174532 5.8797769514181 6.00437617988301 6.17318381107572 6.11998775374794 6.0960323365072 5.92450604749325 6.16785207475329 6.17107016384695 6.27111775126981 6.15843527218039 6.1401291721831 6.14568031138855 6.10217154179785 6.17870504119697 6.30235966572731 6.15992061942276 6.29434117460116 6.10530914318165 5.9530910774094 6.31255057794373 6.10144857627917 6.23331912082049 6.29704476058605 6.0005732773366 6.23438461945823 6.20977815112451 6.17748953870504
"320" 6.19583395358505 6.18616086342749 6.35293657205426 6.17804369810962 6.27053494776524 6.19913239402686 6.46032093209268 6.2658554188917 6.31781063329015 6.19947926544019 6.36477159255352 6.07806791594823 6.14969918328607 6.31258695952448 6.1415506777827 6.35479167170035 6.25140507462438 6.21884720188821 6.29061057912215 6.25785978919219 6.32527747574068 6.32192532549263 6.19894477266841 6.32091423924996 6.01753788950109 6.37895736522281 6.27758223918301 6.34854880371243 6.27274517886118 6.2827906713795 6.32881313136946 6.457086388045 6.3467984912841 6.38404275932859 6.39091184452305 6.29175369023166 6.32436092077262 6.3240743931811 6.32843787647906 6.38962000014601 6.0262718887209 6.17400773520902 6.21443766780481 6.19119606881153 6.21642617753423 6.25920275249128 6.14942543421891 6.18172640047328 6.36757724235977 6.26848615050749 6.16130220241096 6.37737658970953 6.25171433648254 6.37540313977772 6.10832305866153 6.2966455178488 6.47014596476986 6.26341346698944 6.20203901026645 6.35557399162296
"321" 6.07170001962181 5.93825452189278 5.81279659031262 5.95372077764679 5.81620642657212 5.99972085238779 5.83246722721406 5.68063001760487 5.82894071243666 5.8588142986755 5.98975093297611 5.68118852229153 5.87366178363196 5.91245690676058 6.0225927391823 5.96211010334942 6.00145927033961 5.74167703873414 5.66236194102906 5.84676233555209 5.96477570210563 5.74022371610981 5.86171364871266 5.90313212556567 5.77894601072816 5.99149816366611 6.14905450676561 5.70276780254345 6.01620514172198 5.82935841248411 6.04207580261316 5.7110253544627 6.05803833801965 6.02782748023667 5.83567531038372 5.93115431275962 5.86073914382204 5.71552549546314 5.95837358869273 5.84025487113297 5.77044466079617 5.7457046100007 6.1061512766339 6.01723186820897 5.9150999575622 5.93266510617211 5.78866723351936 5.97850085087027 5.90216312613115 6.02014910741844 5.75033241867323 5.8035694476761 5.81319049158199 5.78527223347951 6.05945719423069 5.85634500602804 5.8791627753439 5.84186247558442 6.01687066153367 5.733832765026
"322" 6.54144221264922 6.64034840192013 6.48385903468501 6.37847539473877 6.35856043900896 6.33707289200773 6.26548260492079 6.29203487951147 6.78043920058195 6.78998249465666 7.22736566565612 6.55765864728281 6.43403070000653 6.52032242087774 6.96875023135625 6.50104442492549 6.49941636022964 6.65859749900917 6.47534183560068 6.60452512207976 6.53103419018201 6.71377517915422 6.42310281156313 6.52587353479767 6.53650894070009 6.40962486930868 6.56127582588629 6.51433481827862 6.35341311895753 6.45376204089307 6.40386884177768 6.2063673535761 6.39786127954298 6.36988674412392 6.3565907932375 6.34893428279423 6.48445229883332 6.78793200455364 6.65200040623501 6.53331164772575 6.20548255296892 6.45724586372496 6.38726625988041 6.39042118006506 6.4880058939243 6.51200027518688 6.58908623456345 6.20220825424772 6.36571816621424 6.53518296727691 6.40749508653374 6.70658074815671 6.60072401368251 6.42965623810979 6.6496674858456 6.52680105362327 6.48198000310105 6.54268871032928 6.35746835095713 6.6517417869118
"323" 5.99537027807664 6.14813329531945 5.84911016102003 6.04874876635678 5.77441165907487 6.05636604648797 6.23865184590069 6.19241071717441 6.02965971446388 5.67468029218477 6.03303422876134 6.13444998746401 6.09800760003005 5.73444708902922 5.92902672291328 6.17330006118884 6.13166906636955 6.17586243204177 5.99152896508972 6.00623730361357 5.93411820055505 6.07729697273202 6.08816345926729 5.96370912938412 6.00652954274263 5.90837709643939 6.0905586408013 6.09654903222092 5.86862564356478 5.89291109051455 5.93834453182411 6.16077920108811 6.0187578331446 6.08030325208734 5.86620560704469 5.81469352474929 6.04264746761593 6.09166972254937 5.94717149257101 6.04677636599552 6.02513413655705 6.05699141754596 5.99323362657732 5.99556773313717 6.04882592424856 5.62335064751103 5.98718820283037 5.80604864945678 5.96775039548862 5.85258385268777 5.95582140782902 5.99085433899094 6.03381328673477 6.25073012961677 6.09435090790545 5.78050504003681 5.97637040701604 5.96423930022139 5.93992597908085 6.19636901511866
"324" 6.09643608757488 6.24255889902406 6.13381804547276 6.23838569477095 6.39183951906549 6.27827050292088 6.21335502515432 6.15173634220877 6.26531319980835 6.31912721937335 6.2611506586488 6.17610003898995 6.38485101442058 6.22316075412619 6.03162765875985 6.09605288337584 6.21029730979348 6.47482038698787 6.25099476948709 6.09498733971402 6.16536757373456 6.16610208973827 6.14440744276139 6.32823260341886 6.17331678101456 6.2179872430919 5.9679256423591 6.20772959581474 6.07502119891361 6.18285810725974 6.41886620568884 6.33906566700955 6.42033909912367 6.24433046609813 6.456372031653 6.40148426051607 6.12098236063199 6.06660785720893 6.20318946117209 6.22580219058561 6.27935715116045 6.43141088180049 6.05916966799219 6.07087331939671 6.0056027574008 6.12090296891751 6.32122646748795 6.3811051689728 6.25957822531696 6.40247760124958 6.15613471140532 6.27423094379312 6.05138876598224 6.3065952101977 6.23623884302937 6.21980407359837 6.37077459594531 6.35341132676108 6.11286011892668 6.25152354335218
"325" 6.2182313135672 6.04870076151606 5.91512871334546 5.82176331638341 6.22017849064501 5.78676015251339 6.43000581731423 5.78734449294229 5.84609645896075 5.92370916152685 6.23645429817216 6.46599300979064 6.48648304785085 6.26796141565109 6.34006144936269 5.99215431496936 6.29597065037637 6.01337279736625 6.23953991740052 6.27216805965446 5.9256603662471 6.10699469374957 6.1625186276419 6.10460334403075 6.09031510344378 6.18906314118928 6.01994756877075 6.2413974887309 5.9759295431907 6.10125758614773 5.77894796716036 5.85139778075523 5.89105592095211 5.93548950268628 5.94258663956073 6.0925835684965 6.17611006397359 6.02320541964659 6.06023352203246 5.93335344898354 6.64320590623229 6.38401461228621 5.90883501297506 5.90919881179557 6.495792355214 6.01598948375354 6.36960922530511 5.84803272145363 5.9231370845021 5.92243650568045 6.15578266607489 6.20551050399189 5.87963451283924 6.6384318848869 5.92491581353727 6.12107382286889 6.49875580345706 6.39519810177384 6.37614691083842 6.22586647171154
"326" 7.86080401966777 8.22295322951197 8.27788906213604 7.90155165328094 8.4388978664877 8.34707224320607 8.57808739535838 8.14318661348557 7.52792492099923 8.4281425091511 8.18537076963716 8.35198508944795 8.19084450215395 8.26767450926909 8.42677935029295 8.08614990072729 7.99012495312133 8.14948681272764 8.45870265978777 8.71968536811722 8.02809496768501 8.10081484452191 8.33709603811285 8.27291189730844 8.37642440234852 8.22756082695679 8.71241407824549 8.29131332148443 8.04059061350346 8.35441648543459 8.03156771565815 8.08378637605183 8.32589738062938 8.11775415796908 8.10275783391297 8.12222061988748 7.82971433435647 8.27793910510466 7.65045468852289 8.12044446346643 8.28295633165926 8.39834805631757 8.23767106919417 8.16164649285078 8.38266987130791 8.22320516976504 8.43924691298909 8.69479836927562 8.59517158891289 8.04252516419803 7.81503602131141 8.40701111392756 8.23077641785624 8.7295632753086 8.35515967004182 8.21576873126688 8.63398021989712 8.40619715762136 8.36279535003026 7.9337677881882
"327" 5.74505972889542 6.02371668992056 5.76929602949744 6.03231921770504 5.93755687705324 5.7650771706758 6.02433703476134 5.70583063273983 5.84277610340661 5.9257199960642 5.88803114270782 5.78617325850305 5.97975370812073 5.9821923908464 5.93780701764609 5.9453598046703 6.0644222681755 5.83339789488951 5.77570942051935 5.66332679966563 5.81048722553067 5.80799572366308 6.06034924964234 5.86937881757091 6.05453527744176 5.89138106617273 5.95745502558458 5.83194881208467 5.7992806903265 6.0057953589065 5.95444992243782 5.9839362900372 5.95018596415605 5.90940834750685 5.79026966206037 6.05913290345076 5.94057616248762 5.91464668032297 5.78516025978921 6.04187799392927 5.7764656611173 5.83073188714293 5.91052332709368 6.03603735632249 6.01905826381893 6.05301935617314 5.8699054062343 5.76576077636215 6.03577941902283 6.06121222400384 5.96655276140328 5.51415766105945 5.87813952169858 6.09181055775324 5.92062685431255 6.06475368320954 5.76319670705078 5.92566356017062 5.90949414731592 5.62813654192755
"328" 8.81436673063521 8.88193684775361 8.2776662268185 8.73365458567013 8.48444588645794 8.19315258281724 8.70794180603508 8.44588096992339 8.24249019070295 8.54451603187901 8.34252979620081 9.21957387166845 7.96130954303578 8.18960393543774 8.28267121565446 8.70854186193343 8.81486668102824 8.27138403309415 8.50100529589267 8.34500882588354 8.34927228827985 8.42497124266169 8.61063300095522 8.57446205688647 8.70815510107546 8.76443114541894 8.28759743038287 9.0050578094728 8.10332074996701 8.50448538340131 7.96831630794174 8.14765007226152 8.71346433307785 8.70478893858357 8.29289363697892 8.53315080764175 8.69752545893511 8.529327790586 7.89747640953498 8.40408191270409 8.56514781352901 8.7425917445988 8.62836510063777 8.0789617518666 8.65680139295125 8.16879871769273 8.9043070977302 9.02160133716707 9.12360447710512 7.87126966838532 8.38022634240007 8.8785956013879 8.70974297047904 9.40686661383689 8.53543488497631 8.43484523532722 8.32290697118581 8.63792635970831 8.56431932511455 8.94390628411429
"329" 5.8990853210714 5.73546744076908 5.70371634439447 5.60517177615246 5.81113172509039 5.69779038011008 5.71615260052677 5.9208216462212 5.78135300381652 5.93756683664796 5.98397556899552 5.67409040570073 5.88405106948691 5.81825289620231 5.9685481579065 5.75148712101517 5.66084042895713 5.78676708570504 5.96071169297839 5.80779203804753 6.00017399248282 5.7190114282584 5.68146280624392 5.72685109341894 5.70757565407202 5.8063713524698 5.77789970674415 5.82366218797643 5.89400953109233 5.81532364270163 5.82017330516028 5.84677101478632 6.11854920242513 5.60702461743037 6.0633987475623 5.93976122186506 5.71905202823671 5.65438429083039 5.75486237028941 5.74564863914605 5.70484901941702 5.89110584540834 5.82951957550556 5.76334116748266 6.01110020755922 5.82762245951489 5.92565455220869 5.83404488135507 5.81588828029195 6.02163559510082 5.82326284329441 5.79021059586473 5.85876974694143 6.11289563864896 5.87846845956283 5.8016104192548 5.96080955660937 5.5550536719039 5.92577445412631 5.7170635557572
"330" 6.18198779908786 6.08424788188294 6.22548487973009 6.36148955185487 6.23116003808332 6.37469961103055 6.22995118499131 6.40058906127066 6.41048503953505 6.10513512801778 6.0583455376116 6.42714870065374 6.24622409799048 6.34560273844651 6.17282729458603 6.29047446598241 6.39406220647037 6.30384454269503 6.39995306942944 6.104370961702 6.49371427505095 6.0163994387423 6.40329604520232 6.40382242559374 6.362477638624 6.04788056870975 6.15603694682445 6.12363774281174 6.35914214147963 6.16557615156217 6.35116195106557 6.42473716662592 6.23384804586827 6.30052496155628 6.10141389784235 6.08591528587974 6.3259736204832 6.14583572806792 6.3519302523657 6.08704141035134 6.19183788348772 6.35904944109188 6.21170958352792 6.42303919152546 6.25553773101958 6.21288563242608 6.1569241280315 6.0205451326091 6.49347276628027 6.45252621930319 6.30726137899186 6.20783673215429 6.3248524821345 6.30194147296531 6.21101782281682 6.20268342232162 6.36947180069729 6.22740416330505 6.4228057052962 6.28972760131726
"331" 7.72227943416979 8.04353238093012 7.30024756699547 7.17747662787105 7.92944436685538 7.62696183902247 8.08562808786276 7.70060311115376 7.66439635921257 7.50410732990774 7.68767943222698 7.83236876952544 7.60964929338013 7.48721180915354 7.73707866292451 7.4887138440115 7.51080564129016 7.60755288367044 8.00332106237411 7.70257988290178 7.49371313410035 7.47949983145805 7.33613841142435 7.16794386662859 8.05080516263138 7.36913368115577 7.29534564478747 7.41572401685891 7.65167219321471 7.22264577161894 6.98546879299484 7.1992055302115 7.45919838356146 7.17476302986596 7.59747798630842 7.43590228150024 7.4970488738848 7.57516896227508 7.28948841152378 7.21400177386889 7.71424428967258 7.80181879875178 7.09507572617486 7.41555834430143 7.28979649121152 7.00311312818988 7.58208326111215 7.12366637761731 7.14556703567395 7.09785116122896 7.47110420539063 7.69843265721793 7.26873283858727 7.97229459156576 7.49820013078907 7.45046615456721 8.24891877689197 7.46150208077804 7.44409315323493 7.73857258874692
"332" 7.65286985097593 7.79937844189058 7.81824884799849 8.08091702599754 6.80768803997235 7.36252968975798 7.91148701793353 6.78603011322509 8.12411071281349 8.31926434122701 7.46077096414898 8.02900454988736 8.02489575613766 8.21717091321834 8.23340681962227 7.48222964688284 7.91802190654358 7.6066597221318 8.40605138166568 7.92303496080552 7.87174217294922 8.08700311287238 7.74653393764268 8.05497948036126 8.13058630877457 7.91749121089567 7.65971149751175 7.47228660010848 7.66326632508754 7.49531788251051 7.61269839005821 7.87514379565426 8.12923515824709 8.23554875646235 7.34080375988405 7.89534311392839 7.78062967356507 7.4010361314132 7.85407858787189 7.77765678805362 7.9199561839973 8.42431921453666 7.76764874372108 8.00532597946573 7.72636366706546 7.2456701651503 7.87761043749507 7.73993348827773 7.97924418011661 7.36260830321467 8.51478487926057 7.73190883349494 7.28780543627971 8.41946349739347 8.48699399537722 8.06379639167347 8.20718689837869 7.56100947248482 8.14687709267457 8.23775084610293
"333" 11.404573710965 11.1375060331899 10.638554301436 10.2343679292745 10.6235940327587 10.6127410368565 10.5925899737548 10.8933944254427 10.7824558384761 10.8965910256093 10.8651999489325 10.8349085463339 10.5734294544191 10.4761955477583 10.5870957193221 10.630388934003 10.5827599396748 10.622537707796 10.4642302647548 10.6436079909866 10.9182652958934 10.8808600021048 10.9354851138577 10.7576418456435 10.5536614180716 10.5765208348092 10.4710823913897 11.261335462957 10.6243223277939 10.7094173314893 10.8500522441398 11.0068390349803 10.4526977338327 10.7071068609682 11.1546966628895 10.7133458285059 10.7480214453227 10.6661971825542 10.4833894882543 10.387545951678 10.4592554813904 10.3852918416976 10.3902587644291 10.8232586646899 10.4692094066992 10.833196071485 10.0813959865336 10.1812484330713 10.6366494929237 10.4546075566017 10.8696052990316 10.8528118426646 10.7736882753346 10.3196440029981 10.4375610563852 10.9452675204371 10.4751996801615 10.5211036810304 10.5053102538641 10.8785514411146
"334" 5.86158151958665 5.8171637190981 5.92972278762887 5.90765835601334 5.7407284557343 5.77213740420795 5.66813795959121 5.61474426605877 5.72113100934849 5.7689762989374 5.80802686855117 5.85266718755651 5.99425267455241 5.86972823397732 5.91359659045044 5.9031714010212 5.90360588891542 5.68723023096057 5.7110866700533 5.7202224740486 5.71635732444683 5.78769237280654 5.93223624010443 5.83222723970845 5.82557564241799 5.95533512260713 5.93138683704718 6.04857985913684 5.72982654026682 5.73567507612566 5.78858860620108 5.59968395686065 5.78224019603873 5.83796133045154 5.97531402029531 5.89069207795084 5.72908313048958 5.68619885762649 5.84126755835423 5.96496610273369 5.80160409661027 5.61778494345334 5.77299487539168 5.69564529409888 5.98427359049139 5.86355077986864 5.95136557867649 6.06537096623674 5.85648518102384 5.98947017280653 5.77823667393035 5.64612936111802 6.09516743357504 5.99432552141829 5.48034900857047 5.83175815863189 5.78710623587587 5.83028114027815 5.92214322434324 5.72521786174965
"335" 6.16364984932715 6.09429608646179 6.15082232496906 6.32203589574885 6.43080408904576 6.18019966738546 6.20384473838479 6.07975480117217 6.36256378459752 6.47206561648863 6.28716122458251 6.22087963267537 6.37454353941165 6.20657295619573 6.37288373500909 6.34577242300774 6.33129376968483 6.43463796674258 6.37658603188822 6.22137543360853 6.23821852876537 6.21956513740832 6.5133352007837 6.16172361227214 6.33041589393354 6.26398196366176 6.38807138447909 6.32662009276914 6.22278590788657 6.34108364497294 6.33267022103703 6.31123282283238 6.14507390332342 6.2748848967056 6.25676528344752 6.19240380252768 6.26187891850345 6.4770433952015 6.49187010639679 6.17776473437812 6.24937479845168 6.35453191497732 6.37490046937821 6.31695767714516 6.26463306737063 6.19173322525461 6.49517462335967 6.08206295456803 6.16674727477873 6.25677325545315 6.36390673457841 6.44499931992015 6.40257814783506 6.32912812215161 6.11753080405106 6.37772838981126 6.41235328829505 6.05534041131321 6.12446348745263 6.37533802928381
"336" 6.02925738408604 6.26898939454073 5.83231777120832 5.94359457560134 6.17398547447322 5.98895981303311 6.11964879988468 6.28382365319449 6.14396781824082 6.08460029482947 6.09235665721696 6.08271070926135 6.18254542866181 6.12688579094042 6.09884481799889 6.16591508827783 6.05699356266051 5.93501195284503 6.34108142104117 6.3803676075525 6.18867369552745 5.76751029478612 6.03918377846299 6.13702350518852 6.19530569639062 6.21260275752394 6.21179740224769 6.09718571571533 6.17731229382191 6.0270308270401 6.07229963066469 6.1902019014554 6.13459865083476 6.33418959810269 6.15648953250275 6.20543868576758 6.25289149456721 6.21197927552567 6.01624916663595 6.39925621383631 6.12603340615948 6.09571132226818 6.00034429045025 6.04214195729415 6.15891274195574 6.15731212852221 6.1567519331773 6.19456944948235 6.02369763057651 6.15159706825353 6.09549651442305 6.20963294735044 6.20094898639151 6.11643680572459 6.20397409852591 6.46954994465494 6.22675168341009 6.19610596340377 6.10482734000849 6.10261052380165
"337" 6.24716611167971 6.35255500614261 6.45197566648378 6.14844574259193 6.33804187003076 6.05235533237011 6.38198018684471 6.09582993516402 5.9451067135546 6.21768298802226 6.21397325774916 6.30988700513574 6.32504362732083 6.07942157117103 6.07628421273998 6.14630996157538 6.14093813466702 6.2295172039952 6.21702261360824 6.15089170186088 6.3355724096685 6.3891625930764 5.98511049501408 6.02453860807597 6.06679623422012 6.06531305972876 6.18450598828309 6.22505515006631 6.1379009951394 6.12518158967447 6.19421533327329 6.37585944801589 6.18563106637884 6.12091943289801 6.23309558705299 6.09974716389373 6.27542612992606 6.10752407222966 6.17604847849683 6.02545041267833 6.27829103321434 6.24875088769531 6.29296396227643 6.29827484317445 6.2598224249182 6.30308897949663 6.19735376556478 6.26706603453959 6.096735338218 6.25456362702964 6.09005883366792 6.34653480407368 6.38702936042262 6.37385624978554 6.24657430511924 6.05128610349213 6.15771569693322 6.28185895483849 6.01679878693789 6.21019995889361
"338" 6.42958149474577 6.36623798363682 6.28581141143042 6.30604889062097 6.4350995202357 6.29425542180572 6.39258479140883 6.25054422554672 6.40973839594439 6.17685307093372 6.6840976597761 6.37817933219633 6.33404969622365 6.46286039706607 6.58909199955431 6.36133891935497 6.51615365789094 6.4347739676797 6.48089704154842 6.59160703709941 6.44554835938577 6.3001686723712 6.31664739639408 6.41253527031738 6.44694172341456 6.33707127490952 6.35526525081388 6.15829873008742 6.17805044959062 6.4651396189466 6.1639569626965 6.36964398767387 6.46838172296549 6.52727841960382 6.23040895410057 6.29927908302944 6.26556803636755 6.21897498654961 6.40923176211416 6.37003249493268 6.63336468954308 6.30479432251114 6.28813960801069 6.32941569336051 6.341355480036 6.31029333885756 6.40332833876853 6.36322066188426 6.60276455732906 6.19416939412593 6.30512924640315 6.37157980705943 6.47091907027256 6.13271714095399 6.21520312436061 6.32807537870453 6.47396204501897 6.13168269381544 6.24650021480743 6.40678389000927
"339" 6.20176584345866 6.1731229851385 6.17784747907243 6.29171079640477 6.11258679756409 5.94433686104835 6.05369812218872 6.28569277079888 6.38630852348015 6.06898348533639 6.26841370681023 6.3418817091083 6.18198948670605 6.1015956654134 6.23186998460056 6.15835399648015 6.28432394805873 6.04328693817325 6.04928319786893 6.07548606297854 6.08569097192875 5.9606933809292 5.89758252103901 5.96128022526739 6.05026328085345 6.06100413979401 6.25225003130618 6.25700447305176 6.14316398728183 6.2380048600152 5.91323132511324 6.09627385192083 6.29136409322218 6.09870432554098 6.09847338766738 6.1646358522722 6.16322858244034 6.21179987952642 6.10855014097478 6.29236504899339 6.04343476344691 6.13598063935015 6.15330297568184 6.01744576105674 6.11948378553081 6.16780525794379 6.24372572946853 6.31026933134664 6.08632872430701 6.01339623915488 6.11768104147587 6.13133709093236 5.91801584196392 6.16716447450603 5.83481777071838 6.2130602542634 5.96611963842597 6.20556217051532 6.42077071339626 6.28623108143978
"340" 6.17289717454106 6.09921027715025 6.22612616082946 5.95552088704231 6.22102373499626 6.3915602579257 6.21924271794155 6.12769895893594 6.28906832185495 6.20906299332781 6.16122773304083 5.98260885070092 6.217860803802 6.0444009871897 6.01497383411455 6.09971390585736 6.13938855736497 6.0859592956176 6.05936983662597 6.06867181125731 6.22077549563981 6.18379206490402 6.33126267850153 6.10797310161742 6.15580901992437 6.40266541403272 6.1570532847279 6.11954689152097 6.2818448938519 6.15607912258818 6.14045659202566 6.36102343881268 6.10639633320614 6.10549950727024 6.18134663749169 6.11783257904695 5.94803706880105 6.09579046097541 6.29072532389723 5.924199521772 6.01304224324172 6.1305543168084 6.25034609056474 6.38316617871575 6.22948410090438 6.12949940094282 6.29387752715239 6.04493014010659 6.24972189398571 6.09597978832119 6.33645907728423 6.23442571182722 5.99296075574959 6.07392611724898 6.10334514216164 6.19570203673543 6.28563697806938 6.09812539103713 6.2073428111388 6.30792429454436
"341" 6.1413179928244 5.87508596022354 6.1808068373722 5.90920225364454 5.99978631885692 6.10622838946214 5.98543375311919 6.10072270319179 6.00009661153496 6.19038715247011 6.00862005423132 6.00865362205422 5.84599660987766 6.13078031549388 5.98782783931515 6.07159189460885 5.91097199717988 6.08582526837879 5.98648899084568 5.7629894726285 5.9410608730972 5.77534491191632 5.99100010704924 6.02986770991358 5.9704757917725 6.07014855694717 6.215958815907 6.12540380748004 6.04773166964988 5.94816982335577 5.98736061246714 6.0220326544212 6.123773999825 6.03311475846686 6.05184527258542 6.0483769382287 6.02539635542924 6.01890088619828 6.07868910314955 6.01557149235502 5.95136861941914 5.77395609808259 6.03873597297822 5.9328783476008 6.14426895826637 6.09891074568702 5.98191746593714 6.05768103295619 6.01575454783036 6.20990604408273 5.87652304804931 5.99055109936124 6.00410431960308 5.95418978323702 5.95013005017385 6.0294990293908 6.03845739590813 6.01701451730357 6.06740230707633 5.96797270896026
"342" 6.58219486936231 6.56539153439183 6.76441293984325 6.81831639013926 6.56801493131092 6.67160455644598 6.69365341690183 6.72834743167445 6.39001093754605 6.94803044709682 6.75774944420698 7.02780940430192 6.48506635554328 6.84922571032841 6.92633783650921 6.73681393238149 7.01147304099303 6.67377996259681 6.88043652225316 6.99663141686765 6.78149837721126 6.72324045694603 6.47252708394085 6.80758466017279 6.95332891231679 6.69950143199453 6.93256228007314 6.80683626439773 6.57375309437471 6.91871800178716 6.42419132860285 6.55008317653691 6.68574430212786 6.66026587878654 6.76979695422115 7.01459054052157 7.0229744658374 6.54927345725056 6.56728980818355 6.76590646634019 6.58147947758906 6.80732595897529 6.5572623212826 6.79405304663748 7.07652730049582 6.87800231082626 7.07727140977574 6.724898927363 6.86728684765737 6.72656625810282 6.8640444792124 6.97627560804662 6.87114607292718 6.9405484879235 6.5202512568793 6.95079390391686 6.97510970534303 7.06339240831973 6.88151773456006 7.03881701016298
